datetime,predicted precipitation,ground_truth,predict
2023-08-29 09:00,0.870877,0.5,"tensor(0, device='cuda:0')"
2023-08-29 10:00,1.040537,0.0,"tensor(0, device='cuda:0')"
2023-08-29 11:00,1.000739,0.0,"tensor(0, device='cuda:0')"
2023-08-29 12:00,51.997967,12.0,"tensor(2, device='cuda:0')"
2023-08-29 13:00,50.655773,18.5,"tensor(2, device='cuda:0')"
2023-08-29 14:00,5.363548,3.5,"tensor(1, device='cuda:0')"
2023-08-29 15:00,1.066748,0.0,"tensor(0, device='cuda:0')"
2023-08-29 16:00,1.032343,0.0,"tensor(0, device='cuda:0')"
2023-08-29 17:00,1.033878,0.0,"tensor(0, device='cuda:0')"
2023-09-16 19:00,0.879600,0.5,"tensor(0, device='cuda:0')"
2023-09-16 20:00,1.048141,0.0,"tensor(0, device='cuda:0')"
2023-09-16 21:00,59.173141,9.0,"tensor(2, device='cuda:0')"
2023-09-16 22:00,4.307297,5.0,"tensor(1, device='cuda:0')"
2023-09-16 23:00,5.596653,1.5,"tensor(1, device='cuda:0')"
2023-09-17 00:00,49.015747,12.5,"tensor(2, device='cuda:0')"
2023-09-17 01:00,0.902829,0.5,"tensor(0, device='cuda:0')"
2023-09-17 02:00,1.026601,0.0,"tensor(0, device='cuda:0')"
2023-09-17 03:00,1.043399,0.0,"tensor(0, device='cuda:0')"
2023-09-17 04:00,1.044210,0.0,"tensor(0, device='cuda:0')"
2023-09-17 05:00,1.038307,0.0,"tensor(0, device='cuda:0')"
2023-11-05 23:00,0.937953,0.0,"tensor(0, device='cuda:0')"
2023-11-06 00:00,0.974692,0.5,"tensor(0, device='cuda:0')"
2023-11-06 01:00,4.280623,4.0,"tensor(1, device='cuda:0')"
2023-11-06 02:00,4.287183,2.0,"tensor(1, device='cuda:0')"
2023-11-06 03:00,59.560764,15.5,"tensor(2, device='cuda:0')"
2023-11-06 04:00,63.944309,20.5,"tensor(2, device='cuda:0')"
2023-11-06 05:00,4.762738,3.5,"tensor(1, device='cuda:0')"
2023-11-06 06:00,1.033926,0.0,"tensor(0, device='cuda:0')"
2023-11-06 07:00,0.892386,0.0,"tensor(0, device='cuda:0')"
2023-11-06 08:00,5.013323,6.0,"tensor(1, device='cuda:0')"
2023-11-06 09:00,4.677662,1.5,"tensor(1, device='cuda:0')"
