datetime,predicted precipitation,ground_truth,predict
2022-08-09 12:00,40.222919,0.0,"tensor(0, device='cuda:0')"
2022-08-09 13:00,144.839783,1.5,"tensor(1, device='cuda:0')"
2022-08-09 14:00,772.043945,15.0,"tensor(2, device='cuda:0')"
2022-08-09 15:00,648.562805,9.5,"tensor(2, device='cuda:0')"
2022-08-09 16:00,633.498535,8.5,"tensor(2, device='cuda:0')"
2022-08-09 17:00,833.928955,12.5,"tensor(2, device='cuda:0')"
2022-08-09 18:00,805.997681,10.5,"tensor(2, device='cuda:0')"
2022-08-09 19:00,605.364807,6.0,"tensor(2, device='cuda:0')"
2022-08-09 20:00,653.062256,8.5,"tensor(2, device='cuda:0')"
2022-09-04 17:00,39.181595,0.5,"tensor(0, device='cuda:0')"
2022-09-04 18:00,31.910053,0.0,"tensor(0, device='cuda:0')"
2022-09-04 19:00,149.038757,1.0,"tensor(1, device='cuda:0')"
2022-09-04 20:00,98.195831,4.5,"tensor(1, device='cuda:0')"
2022-09-04 21:00,814.912292,5.0,"tensor(2, device='cuda:0')"
2022-09-04 22:00,543.650208,5.0,"tensor(2, device='cuda:0')"
2022-09-04 23:00,97.462097,4.5,"tensor(1, device='cuda:0')"
2022-09-05 00:00,656.098022,12.0,"tensor(2, device='cuda:0')"
2022-09-05 01:00,686.131653,6.5,"tensor(2, device='cuda:0')"
2022-09-05 02:00,831.686279,6.0,"tensor(2, device='cuda:0')"
2022-09-05 03:00,131.414703,1.0,"tensor(1, device='cuda:0')"
2022-09-05 18:00,693.435425,8.0,"tensor(2, device='cuda:0')"
2022-09-05 19:00,828.717163,9.0,"tensor(2, device='cuda:0')"
2022-09-05 20:00,801.334717,8.0,"tensor(2, device='cuda:0')"
2022-09-05 21:00,976.485291,7.5,"tensor(2, device='cuda:0')"
2022-09-05 22:00,1188.245361,6.5,"tensor(2, device='cuda:0')"
2022-09-05 23:00,1006.902405,10.0,"tensor(2, device='cuda:0')"
2022-09-06 00:00,1028.875977,5.5,"tensor(2, device='cuda:0')"
2022-09-06 01:00,183.823746,4.5,"tensor(1, device='cuda:0')"
2022-09-06 02:00,823.215088,5.0,"tensor(2, device='cuda:0')"
2022-09-06 03:00,745.177124,6.5,"tensor(2, device='cuda:0')"
2022-09-06 04:00,762.807251,11.0,"tensor(2, device='cuda:0')"
2022-10-02 19:00,39.751850,0.0,"tensor(0, device='cuda:0')"
2022-10-02 20:00,26.890736,0.5,"tensor(0, device='cuda:0')"
2022-10-02 21:00,167.085785,1.5,"tensor(1, device='cuda:0')"
2022-10-02 22:00,154.299210,1.0,"tensor(1, device='cuda:0')"
2022-10-02 23:00,150.383545,2.0,"tensor(1, device='cuda:0')"
2022-10-03 00:00,666.099304,5.0,"tensor(2, device='cuda:0')"
2022-10-03 01:00,157.138443,4.0,"tensor(1, device='cuda:0')"
2022-10-03 02:00,123.857307,2.0,"tensor(1, device='cuda:0')"
2022-10-03 03:00,159.920166,1.0,"tensor(1, device='cuda:0')"
2022-10-03 04:00,182.097519,2.0,"tensor(1, device='cuda:0')"
2022-10-03 05:00,183.441376,1.5,"tensor(1, device='cuda:0')"
2022-10-03 17:00,43.525295,0.5,"tensor(0, device='cuda:0')"
2022-10-03 18:00,181.791504,1.0,"tensor(1, device='cuda:0')"
2022-10-03 19:00,36.701569,0.0,"tensor(0, device='cuda:0')"
2022-10-03 20:00,118.648453,2.5,"tensor(1, device='cuda:0')"
2022-10-03 21:00,678.819397,12.5,"tensor(2, device='cuda:0')"
2022-10-03 22:00,963.094849,14.0,"tensor(2, device='cuda:0')"
2022-10-03 23:00,486.306396,19.0,"tensor(2, device='cuda:0')"
2022-10-04 00:00,654.425049,7.5,"tensor(2, device='cuda:0')"
2022-10-04 01:00,124.604813,1.0,"tensor(1, device='cuda:0')"
2022-10-04 02:00,106.212135,4.0,"tensor(1, device='cuda:0')"
2022-10-04 03:00,46.353813,0.5,"tensor(0, device='cuda:0')"
2023-06-08 21:00,39.264126,0.0,"tensor(0, device='cuda:0')"
2023-06-08 22:00,45.651199,0.0,"tensor(0, device='cuda:0')"
2023-06-08 23:00,39.801331,0.0,"tensor(0, device='cuda:0')"
2023-06-09 00:00,25.739105,0.5,"tensor(0, device='cuda:0')"
2023-06-09 01:00,125.650665,4.0,"tensor(1, device='cuda:0')"
2023-06-09 02:00,492.251953,6.0,"tensor(2, device='cuda:0')"
2023-06-09 03:00,45.677025,0.5,"tensor(0, device='cuda:0')"
2023-06-09 04:00,46.732498,0.0,"tensor(0, device='cuda:0')"
2023-06-09 05:00,46.787071,0.0,"tensor(0, device='cuda:0')"
2023-06-09 06:00,46.548710,0.0,"tensor(0, device='cuda:0')"
