datetime,predicted precipitation,ground_truth,predict
2022-03-12 23:00,2.485949,1.0,"tensor(1, device='cuda:0')"
2022-03-13 00:00,17.954584,9.5,"tensor(2, device='cuda:0')"
2022-03-13 01:00,6.210521,5.0,"tensor(2, device='cuda:0')"
2022-03-13 02:00,2.082015,4.5,"tensor(1, device='cuda:0')"
2022-03-13 03:00,1.585463,4.0,"tensor(1, device='cuda:0')"
2022-03-13 04:00,4.742499,2.0,"tensor(1, device='cuda:0')"
2022-03-13 05:00,4.970482,1.0,"tensor(1, device='cuda:0')"
2022-06-23 20:00,6.060068,6.0,"tensor(2, device='cuda:0')"
2022-06-23 21:00,1.762372,2.0,"tensor(1, device='cuda:0')"
2022-06-23 22:00,2.863817,1.0,"tensor(1, device='cuda:0')"
2022-06-23 23:00,2.801672,2.0,"tensor(1, device='cuda:0')"
2022-06-24 00:00,4.165758,1.5,"tensor(1, device='cuda:0')"
2022-06-24 01:00,15.248664,7.0,"tensor(2, device='cuda:0')"
2022-06-24 02:00,3.572883,2.0,"tensor(1, device='cuda:0')"
2022-06-24 03:00,0.759771,0.5,"tensor(0, device='cuda:0')"
2022-06-24 04:00,0.783716,0.5,"tensor(0, device='cuda:0')"
2022-06-24 05:00,0.809232,0.0,"tensor(0, device='cuda:0')"
2022-06-24 06:00,0.664193,0.0,"tensor(0, device='cuda:0')"
2022-06-26 04:00,0.471676,0.0,"tensor(0, device='cuda:0')"
2022-06-26 05:00,0.795313,0.0,"tensor(0, device='cuda:0')"
2022-06-26 06:00,0.767940,0.0,"tensor(0, device='cuda:0')"
2022-06-26 07:00,0.990606,0.0,"tensor(0, device='cuda:0')"
2022-06-26 08:00,2.446438,1.0,"tensor(1, device='cuda:0')"
2022-06-26 09:00,6.116066,27.0,"tensor(2, device='cuda:0')"
2022-06-26 10:00,3.359458,1.5,"tensor(1, device='cuda:0')"
2022-06-26 11:00,3.512921,2.5,"tensor(1, device='cuda:0')"
2022-06-26 12:00,11.474028,13.0,"tensor(2, device='cuda:0')"
2022-06-26 13:00,0.757025,0.0,"tensor(0, device='cuda:0')"
2022-06-26 14:00,0.707111,0.0,"tensor(0, device='cuda:0')"
2022-07-31 10:00,0.253599,0.0,"tensor(0, device='cuda:0')"
2022-07-31 11:00,0.386919,0.0,"tensor(0, device='cuda:0')"
2022-07-31 12:00,0.508569,0.0,"tensor(0, device='cuda:0')"
2022-07-31 13:00,0.831211,0.0,"tensor(0, device='cuda:0')"
2022-07-31 14:00,0.071374,3.0,"tensor(1, device='cuda:0')"
2022-07-31 15:00,9.458494,5.5,"tensor(2, device='cuda:0')"
2022-07-31 16:00,0.952478,0.5,"tensor(0, device='cuda:0')"
2022-07-31 17:00,12.357306,7.5,"tensor(2, device='cuda:0')"
2022-07-31 18:00,2.662228,3.0,"tensor(1, device='cuda:0')"
2022-07-31 19:00,0.046563,3.5,"tensor(1, device='cuda:0')"
2022-07-31 20:00,0.073238,0.5,"tensor(0, device='cuda:0')"
2022-08-02 21:00,4.116512,1.5,"tensor(1, device='cuda:0')"
2022-08-02 22:00,0.755691,2.0,"tensor(1, device='cuda:0')"
2022-08-02 23:00,0.599581,0.0,"tensor(0, device='cuda:0')"
2022-08-03 00:00,0.372553,0.5,"tensor(0, device='cuda:0')"
2022-08-03 01:00,21.307627,9.5,"tensor(2, device='cuda:0')"
2022-08-03 02:00,13.890623,7.5,"tensor(2, device='cuda:0')"
2022-08-03 03:00,2.604555,1.5,"tensor(1, device='cuda:0')"
2022-08-03 04:00,2.672971,3.0,"tensor(1, device='cuda:0')"
2022-08-03 05:00,2.109826,2.0,"tensor(1, device='cuda:0')"
2022-08-03 06:00,0.048923,0.5,"tensor(0, device='cuda:0')"
2022-08-03 07:00,0.079309,0.0,"tensor(0, device='cuda:0')"
2022-08-08 08:00,1.531082,2.5,"tensor(1, device='cuda:0')"
2022-08-08 09:00,1.141463,0.5,"tensor(0, device='cuda:0')"
2022-08-08 10:00,2.284870,1.0,"tensor(1, device='cuda:0')"
2022-08-08 11:00,1.941036,2.0,"tensor(1, device='cuda:0')"
2022-08-08 12:00,3.799893,4.0,"tensor(1, device='cuda:0')"
2022-08-08 13:00,6.604807,5.5,"tensor(2, device='cuda:0')"
2022-08-08 14:00,3.855884,4.0,"tensor(1, device='cuda:0')"
2022-08-08 15:00,0.407367,0.0,"tensor(0, device='cuda:0')"
2022-08-08 16:00,0.072841,0.0,"tensor(0, device='cuda:0')"
2022-08-08 17:00,0.825944,0.5,"tensor(0, device='cuda:0')"
2022-08-08 18:00,0.447670,8.5,"tensor(2, device='cuda:0')"
2022-08-09 10:00,0.745296,0.0,"tensor(0, device='cuda:0')"
2022-08-09 11:00,0.079416,0.0,"tensor(0, device='cuda:0')"
2022-08-09 12:00,0.699254,0.0,"tensor(0, device='cuda:0')"
2022-08-09 13:00,3.454176,1.5,"tensor(1, device='cuda:0')"
2022-08-09 14:00,4.885850,15.0,"tensor(2, device='cuda:0')"
2022-08-09 15:00,12.248735,9.5,"tensor(2, device='cuda:0')"
2022-08-09 16:00,13.088852,8.5,"tensor(2, device='cuda:0')"
2022-08-09 17:00,3.039257,12.5,"tensor(2, device='cuda:0')"
2022-08-09 18:00,5.624893,10.5,"tensor(2, device='cuda:0')"
2022-08-09 19:00,2.807744,6.0,"tensor(2, device='cuda:0')"
2022-08-09 20:00,1.281256,8.5,"tensor(2, device='cuda:0')"
2022-09-04 17:00,0.320997,0.5,"tensor(0, device='cuda:0')"
2022-09-04 18:00,0.831277,0.0,"tensor(0, device='cuda:0')"
2022-09-04 19:00,2.440714,1.0,"tensor(1, device='cuda:0')"
2022-09-04 20:00,3.192276,4.5,"tensor(1, device='cuda:0')"
2022-09-04 21:00,6.070654,5.0,"tensor(2, device='cuda:0')"
2022-09-04 22:00,14.279436,5.0,"tensor(2, device='cuda:0')"
2022-09-04 23:00,0.983517,4.5,"tensor(1, device='cuda:0')"
2022-09-05 00:00,19.022383,12.0,"tensor(2, device='cuda:0')"
2022-09-05 01:00,12.446894,6.5,"tensor(2, device='cuda:0')"
2022-09-05 02:00,11.562742,6.0,"tensor(2, device='cuda:0')"
2022-09-05 03:00,3.321445,1.0,"tensor(1, device='cuda:0')"
2022-09-05 18:00,8.252066,8.0,"tensor(2, device='cuda:0')"
2022-09-05 19:00,8.164508,9.0,"tensor(2, device='cuda:0')"
2022-09-05 20:00,10.497841,8.0,"tensor(2, device='cuda:0')"
2022-09-05 21:00,9.511004,7.5,"tensor(2, device='cuda:0')"
2022-09-05 22:00,5.890017,6.5,"tensor(2, device='cuda:0')"
2022-09-05 23:00,1.710371,10.0,"tensor(2, device='cuda:0')"
2022-09-06 00:00,12.734484,5.5,"tensor(2, device='cuda:0')"
2022-09-06 01:00,2.299372,4.5,"tensor(1, device='cuda:0')"
2022-09-06 02:00,3.695637,5.0,"tensor(2, device='cuda:0')"
2022-09-06 03:00,1.970600,6.5,"tensor(2, device='cuda:0')"
2022-09-06 04:00,2.115671,11.0,"tensor(2, device='cuda:0')"
2022-10-02 19:00,2.373504,0.0,"tensor(0, device='cuda:0')"
2022-10-02 20:00,0.678269,0.5,"tensor(0, device='cuda:0')"
2022-10-02 21:00,2.920098,1.5,"tensor(1, device='cuda:0')"
2022-10-02 22:00,4.247421,1.0,"tensor(1, device='cuda:0')"
2022-10-02 23:00,3.201938,2.0,"tensor(1, device='cuda:0')"
2022-10-03 00:00,30.183245,5.0,"tensor(2, device='cuda:0')"
2022-10-03 01:00,3.399231,4.0,"tensor(1, device='cuda:0')"
2022-10-03 02:00,1.102150,2.0,"tensor(1, device='cuda:0')"
2022-10-03 03:00,0.771413,1.0,"tensor(1, device='cuda:0')"
2022-10-03 04:00,5.818703,2.0,"tensor(1, device='cuda:0')"
2022-10-03 05:00,4.063034,1.5,"tensor(1, device='cuda:0')"
2022-10-03 17:00,0.036165,0.5,"tensor(0, device='cuda:0')"
2022-10-03 18:00,3.805224,1.0,"tensor(1, device='cuda:0')"
2022-10-03 19:00,0.128398,0.0,"tensor(0, device='cuda:0')"
2022-10-03 20:00,0.421782,2.5,"tensor(1, device='cuda:0')"
2022-10-03 21:00,1.008293,12.5,"tensor(2, device='cuda:0')"
2022-10-03 22:00,14.380342,14.0,"tensor(2, device='cuda:0')"
2022-10-03 23:00,1.391580,19.0,"tensor(2, device='cuda:0')"
2022-10-04 00:00,20.294754,7.5,"tensor(2, device='cuda:0')"
2022-10-04 01:00,1.634336,1.0,"tensor(1, device='cuda:0')"
2022-10-04 02:00,2.805140,4.0,"tensor(1, device='cuda:0')"
2022-10-04 03:00,0.655093,0.5,"tensor(0, device='cuda:0')"
2023-06-08 21:00,0.774971,0.0,"tensor(0, device='cuda:0')"
2023-06-08 22:00,0.456110,0.0,"tensor(0, device='cuda:0')"
2023-06-08 23:00,0.493328,0.0,"tensor(0, device='cuda:0')"
2023-06-09 00:00,0.090631,0.5,"tensor(0, device='cuda:0')"
2023-06-09 01:00,3.503506,4.0,"tensor(1, device='cuda:0')"
2023-06-09 02:00,13.843646,6.0,"tensor(2, device='cuda:0')"
2023-06-09 03:00,0.043153,0.5,"tensor(0, device='cuda:0')"
2023-06-09 04:00,0.621937,0.0,"tensor(0, device='cuda:0')"
2023-06-09 05:00,0.796939,0.0,"tensor(0, device='cuda:0')"
2023-06-09 06:00,0.494671,0.0,"tensor(0, device='cuda:0')"
2023-06-09 07:00,0.658684,0.0,"tensor(0, device='cuda:0')"
2023-08-10 11:00,2.862063,4.0,"tensor(1, device='cuda:0')"
2023-08-10 12:00,3.350729,3.5,"tensor(1, device='cuda:0')"
2023-08-10 13:00,3.838105,4.0,"tensor(1, device='cuda:0')"
2023-08-10 14:00,2.072336,3.5,"tensor(1, device='cuda:0')"
2023-08-10 15:00,6.971910,5.0,"tensor(2, device='cuda:0')"
2023-08-10 16:00,20.018324,9.0,"tensor(2, device='cuda:0')"
2023-08-10 17:00,1.222952,2.0,"tensor(1, device='cuda:0')"
2023-08-10 18:00,1.578358,4.0,"tensor(1, device='cuda:0')"
2023-08-10 19:00,3.253111,3.5,"tensor(1, device='cuda:0')"
2023-08-10 20:00,9.663338,7.5,"tensor(2, device='cuda:0')"
2023-08-10 21:00,15.183701,8.5,"tensor(2, device='cuda:0')"
2023-08-24 04:00,0.484869,0.0,"tensor(0, device='cuda:0')"
2023-08-24 05:00,0.254907,0.0,"tensor(0, device='cuda:0')"
2023-08-24 06:00,1.646309,0.5,"tensor(0, device='cuda:0')"
2023-08-24 07:00,0.555444,0.5,"tensor(0, device='cuda:0')"
2023-08-24 08:00,3.063508,2.0,"tensor(1, device='cuda:0')"
2023-08-24 09:00,8.197855,7.5,"tensor(2, device='cuda:0')"
2023-08-24 10:00,2.462398,1.0,"tensor(1, device='cuda:0')"
2023-08-24 11:00,2.323523,3.0,"tensor(1, device='cuda:0')"
2023-08-24 12:00,0.304925,0.5,"tensor(0, device='cuda:0')"
2023-08-24 13:00,1.162850,0.0,"tensor(0, device='cuda:0')"
2023-08-24 14:00,0.137339,0.0,"tensor(0, device='cuda:0')"
2023-09-16 18:00,0.804009,0.0,"tensor(0, device='cuda:0')"
2023-09-16 19:00,1.486521,0.0,"tensor(0, device='cuda:0')"
2023-09-16 20:00,0.897067,0.5,"tensor(0, device='cuda:0')"
2023-09-16 21:00,4.509194,1.0,"tensor(1, device='cuda:0')"
2023-09-16 22:00,3.945814,2.5,"tensor(1, device='cuda:0')"
2023-09-16 23:00,8.423866,6.5,"tensor(2, device='cuda:0')"
2023-09-17 00:00,5.070263,6.5,"tensor(2, device='cuda:0')"
2023-09-17 01:00,14.752769,12.5,"tensor(2, device='cuda:0')"
2023-09-17 02:00,11.505333,7.5,"tensor(2, device='cuda:0')"
2023-09-17 03:00,10.564955,8.5,"tensor(2, device='cuda:0')"
