datetime,predicted precipitation,ground_truth,predict,precipitation_pixel
2023-04-05 08:00,70.139099,1.5,"tensor(1, device='cuda:1')","tensor([ 0.7946,  0.3758,  1.5319,  0.0618,  0.8415,  0.5477,  0.9271,  0.3332,
         1.1954, -0.2230,  0.7665,  0.9943,  0.5602,  0.7271,  0.2662,  0.3295,
         1.4402,  0.4478,  0.1956,  1.5017, -0.1994,  0.5453,  0.4942,  1.3206,
         0.6845,  0.3544,  1.1256,  0.0362,  0.3992,  1.3644, -0.1976,  1.1470,
         1.1476,  0.2402,  0.9730,  0.2751,  0.1331, -0.4937,  1.1696,  1.8162,
        -0.3054,  0.8300, -0.1225,  0.4978,  0.3900, -0.0831, -0.0330,  1.2475,
         1.0359,  0.2098,  0.3146,  0.2221,  0.3501,  1.0779,  0.0741,  0.5655,
         2.1229,  0.8130,  0.3240,  1.5548,  0.1106, -0.2699, -0.3174,  1.4339,
         0.7317, -0.3733,  0.2824,  1.6991, -0.4223,  0.4201, -0.0377,  2.1359,
         0.6185,  1.4393,  0.2975,  1.0564,  0.0305,  0.6393,  1.1438,  0.7124,
         0.6523,  0.0259, -0.4866,  0.4365,  0.7774,  0.0814,  1.2789,  0.6281,
         0.7475,  0.9481,  1.1227,  0.9786,  0.8676,  0.7918, -0.3614,  0.1256,
        -0.2816,  0.4812,  1.6739,  1.0820], device='cuda:1')"
2023-04-05 09:00,74.323517,2.0,"tensor(1, device='cuda:1')","tensor([ 1.1927,  0.5348,  1.4706, -0.0839,  0.9603,  0.5163,  0.7458, -0.0264,
         0.9242, -0.0478,  0.6636,  0.8594,  0.5369,  0.3004, -0.1382,  0.4252,
         1.4892,  0.3287,  0.2420,  0.7858, -0.5416,  0.2648,  0.3439,  0.9329,
         0.4417, -0.0151,  0.8173, -0.3866,  0.3144,  0.4641, -0.5593,  1.3128,
         1.0153,  0.1451,  1.3212,  0.0563,  0.2919, -0.5188,  0.9329,  1.7272,
        -0.3441,  0.6891,  0.2116,  0.5752,  0.6600,  0.6033, -0.4543,  1.8386,
         0.8091, -0.1794, -0.0426, -0.1744,  0.1972,  1.1893, -0.1906,  0.2114,
         1.5649,  0.9101,  0.0077,  0.9874, -0.0767, -0.3043, -0.5721,  1.5930,
         0.4615, -0.3948,  0.0174,  1.2725, -1.0724,  0.2963,  0.2065,  2.2983,
         0.6727,  1.8039, -0.0432,  1.0358, -0.0390,  0.4615,  1.0730,  0.8355,
         0.5019, -0.4532,  0.0032,  0.1594,  0.7482,  0.1392,  0.6427,  0.3008,
         0.2708,  0.6665,  0.8500,  0.6704,  0.9658,  0.4632, -0.5992, -0.1218,
        -0.2769,  0.3231,  1.6309,  1.0592], device='cuda:1')"
2023-04-05 10:00,105.852478,2.0,"tensor(1, device='cuda:1')","tensor([ 0.5805,  0.8870,  1.0593,  0.0151,  0.3441,  0.7398,  1.2144,  0.2637,
         1.2029,  0.1979,  0.5052,  0.5076,  0.7057,  0.3627,  0.3777,  0.5818,
         1.3195,  0.5182,  0.1967,  0.6487, -0.4175,  0.0317,  0.6042,  0.9590,
         0.3554,  0.3208,  0.9561,  0.0260,  0.6033,  0.7930, -0.2946,  1.0359,
         0.9860,  0.1554,  1.0716,  0.2786,  0.2034, -0.2839,  0.3139,  1.0513,
        -0.0699,  1.1069, -0.5861,  0.2341,  0.6731,  0.5593, -0.1335,  1.3779,
         0.7671,  0.1620, -0.2484, -0.1541,  0.4396,  0.7682, -0.3099,  0.1889,
         1.5803,  1.0097,  0.3908,  0.7484,  0.1528, -0.0239,  0.0985,  1.1707,
         0.1632, -0.5285, -0.2121,  1.1458, -0.1729,  0.1515,  0.0696,  1.8463,
         0.5350,  1.4756, -0.1600,  0.8563,  0.0283,  0.5285,  1.3874,  0.4336,
         0.9719, -0.0227,  0.1393,  0.9055,  0.4725,  0.4483,  0.8877,  0.1131,
         0.6200,  0.5201,  0.7504,  0.7190,  0.6491,  0.3909, -0.4428,  0.1918,
         0.2251,  0.0592,  1.1018,  0.8121], device='cuda:1')"
2023-04-05 11:00,77.149307,1.5,"tensor(1, device='cuda:1')","tensor([ 3.8812e-01,  3.1560e-01,  1.1281e+00, -9.1923e-02,  4.5720e-01,
         3.0011e-01,  7.7659e-01,  1.1601e-01,  7.1931e-01,  1.5776e-01,
         3.5327e-01,  6.1631e-01,  7.9807e-01,  1.9005e-01, -1.1290e-01,
         5.8463e-01,  1.0509e+00,  6.4222e-01, -2.9111e-01,  8.6277e-01,
        -7.8139e-01,  3.2761e-01,  5.1514e-01,  8.5383e-01,  2.8261e-01,
         3.4526e-01,  9.1140e-01, -1.6866e-01,  6.9610e-01,  4.9757e-01,
        -2.2344e-01,  1.2154e+00,  1.0309e+00, -2.4292e-01,  8.4720e-01,
        -1.4967e-01,  5.9226e-02, -4.7824e-01,  1.0328e+00,  9.5702e-01,
        -5.4770e-01,  8.3552e-01, -2.6281e-01,  3.8318e-01,  8.6987e-02,
         5.1649e-01, -2.7043e-01,  1.2924e+00,  9.0527e-01, -1.2867e-01,
         1.8328e-01,  2.4692e-01,  3.6453e-01,  5.2675e-01,  7.0939e-02,
         2.9892e-01,  1.8483e+00,  6.1643e-01,  2.8028e-01,  1.0438e+00,
         3.6503e-02, -5.8272e-01, -6.5181e-03,  1.3674e+00, -1.2757e-02,
        -4.1077e-01, -1.0549e-01,  8.8774e-01, -1.3242e-01,  2.2990e-01,
        -3.5545e-01,  1.8280e+00,  9.4320e-01,  1.0437e+00, -1.3923e-01,
         8.4624e-01,  1.9292e-01,  6.6247e-01,  7.5351e-01,  6.6512e-01,
         4.1875e-01,  2.6199e-04,  5.6949e-02,  2.7286e-02,  5.9931e-01,
        -2.2033e-01,  3.6799e-01, -5.6740e-02,  8.3440e-02,  6.8468e-01,
         5.2170e-01,  7.7899e-01,  2.1503e-01,  6.8649e-01, -4.2652e-01,
         2.1661e-02, -1.3270e-01, -1.5720e-01,  1.2974e+00,  7.0593e-01],
       device='cuda:1')"
2023-04-05 12:00,33.920120,5.0,"tensor(1, device='cuda:1')","tensor([ 1.1043,  0.5371,  1.1693,  0.0705,  0.8196,  0.7994,  0.6960,  0.2621,
         0.8729,  0.0464,  0.6738,  0.9249,  0.7293,  0.6376, -0.0040,  0.3213,
         1.4644,  0.3701,  0.3266,  0.5896, -0.4444,  0.2851,  0.1344,  0.7788,
         0.5370,  0.1917,  1.0242, -0.3195,  0.0767,  0.4205, -0.6942,  1.0299,
         1.0311,  0.2968,  1.4520, -0.0532,  0.2255, -0.4280,  0.6381,  1.5658,
        -0.3127,  0.9896,  0.5025,  0.5127,  0.7090,  0.5509, -0.5304,  1.7146,
         1.0267, -0.5995, -0.1380, -0.3732,  0.2991,  1.3906, -0.5674,  0.2811,
         1.5343,  0.8278,  0.1681,  0.7609,  0.3188,  0.1001, -0.5176,  1.5912,
         0.6389, -0.4164, -0.0739,  1.0851, -0.9072,  0.5558,  0.4044,  2.3793,
         0.5504,  1.8091,  0.0116,  0.9224,  0.0887,  0.4589,  1.2547,  1.1889,
         0.8463, -0.6075,  0.2031,  0.2307,  0.4028,  0.1945,  0.5445,  0.2845,
         0.2022,  0.6045,  1.1891,  0.4507,  1.2044,  0.1228, -0.5802, -0.3467,
        -0.1310,  0.4965,  1.2457,  1.0468], device='cuda:1')"
2023-04-05 13:00,36.900261,8.5,"tensor(1, device='cuda:1')","tensor([ 0.4993,  0.5964,  1.1800, -0.0407,  0.7342, -0.1410,  0.3604,  0.2069,
         0.9292,  0.0243,  0.6352,  0.4799,  0.2694,  0.5356, -0.0476,  0.4518,
         0.8809,  0.5058, -0.2239,  0.7384, -0.5523,  0.1410, -0.0180,  0.9054,
         0.0497,  0.5412,  0.7740, -0.3042,  0.4031,  0.1542, -0.0277,  0.7793,
         0.7167,  0.0720,  0.4914, -0.2204,  0.2312, -0.2438,  1.0055,  0.8221,
        -0.4675,  0.3618,  0.1373,  0.5938, -0.1828,  0.5437, -0.4104,  1.1213,
         0.3208, -0.1517,  0.0774,  0.0618,  0.3981,  0.4455, -0.4967,  0.2366,
         1.3246,  0.5741,  0.0636,  0.4899, -0.1683, -0.4743, -0.1423,  1.0197,
         0.1611, -0.4069, -0.3427,  1.1253, -0.2499,  0.2704, -0.1234,  1.4274,
         0.7136,  0.6982, -0.0169,  0.5983,  0.3869,  0.0020,  0.6718,  0.4652,
         0.1769, -0.1862,  0.0328, -0.2600,  0.3556, -0.3308,  0.0389, -0.5124,
        -0.1771,  0.1753,  0.5293,  0.7918,  0.2273,  0.4963, -0.3201,  0.0955,
        -0.3626, -0.1658,  1.0974,  0.4210], device='cuda:1')"
2023-04-05 14:00,179.806198,4.5,"tensor(1, device='cuda:1')","tensor([ 0.6452,  1.1706,  0.9091, -0.4438,  0.4949,  1.4675,  2.2351,  1.2085,
         1.5045,  0.5830,  0.9314,  0.4433,  1.4419,  0.5710,  0.8508,  0.3041,
         1.1043,  1.4421,  1.5593,  0.5950,  0.0676,  0.9013,  1.5312,  1.1804,
         0.6214,  0.8662,  1.3085,  1.6765,  1.4733,  1.5240,  0.9239,  0.8236,
         1.1840,  0.2934,  0.8898,  0.5834,  0.6505,  0.3279,  0.3830,  1.3160,
         0.6997,  1.9081, -0.5857, -0.3301,  0.9195,  0.7453,  1.0643,  1.1458,
         0.9879,  1.4040,  0.0554,  1.1042,  0.4702, -0.0574,  0.7471,  0.4145,
         1.9146,  0.7678,  1.8874,  1.1998,  0.6085,  0.7109,  1.3640,  1.2434,
         1.0459,  0.5571,  0.9537,  1.5625,  1.0755,  0.2767,  0.6376,  0.4717,
         1.0542,  0.7341,  0.4501,  0.9865, -0.1276,  0.8572,  1.4716,  1.4339,
         1.4679,  0.5469,  0.8745,  1.7449,  1.0729,  0.6831,  1.6531,  0.6652,
         0.8131,  1.1552,  1.1153,  0.4271,  1.4717,  0.2866,  0.2364,  0.3604,
         0.7680,  1.4963,  1.1894,  0.5533], device='cuda:1')"
2023-04-05 15:00,9.545006,0.5,"tensor(1, device='cuda:1')","tensor([ 0.6860,  0.9029,  0.8268, -0.2265,  0.2550,  1.5780,  2.3248,  1.4546,
         1.6351,  0.5573,  1.1854,  0.3781,  1.0825,  0.7873,  0.9126,  0.0838,
         1.2959,  1.5193,  1.4173,  0.6068,  0.9969,  0.6786,  1.0662,  1.0773,
         1.0474,  0.6542,  1.0575,  1.7042,  1.1665,  1.0027,  1.0314,  0.5553,
         1.1139,  0.5017,  0.7445,  0.3073,  0.9084,  0.3644, -0.0155,  1.8457,
         1.0587,  1.8234,  0.4239, -0.1686,  0.9206,  0.7513,  0.4131,  0.9757,
         0.7389,  1.5796,  0.1560,  1.3794,  0.7204,  0.2714,  0.8988,  0.6706,
         2.3722,  0.4889,  1.2780,  0.9127,  0.8684,  1.1916,  1.0526,  1.3511,
         0.7797,  1.1665,  1.1996,  1.3356,  1.0526,  0.7579,  1.1395,  1.0925,
         1.4990,  1.1564,  0.4636,  0.9797, -0.0343,  0.1565,  1.5738,  1.9175,
         1.5639,  0.0929,  1.1611,  2.0894,  1.8921,  1.4997,  1.2727,  0.2218,
         0.7357,  1.3569,  0.8804,  0.2697,  1.2726,  0.3601,  0.6593,  0.6676,
         1.3111,  1.8116,  1.2728,  0.6698], device='cuda:1')"
2023-04-05 16:00,7.241964,0.0,"tensor(1, device='cuda:1')","tensor([ 0.5320,  0.8195,  0.6326, -0.6662,  0.2774,  1.6064,  2.2439,  1.4131,
         1.5152,  0.6470,  1.4180,  0.3267,  1.3755,  0.5183,  0.9204,  0.0590,
         1.0374,  1.5320,  1.7100,  0.6298,  0.7169,  0.4668,  1.1357,  1.3752,
         0.9414,  0.4688,  0.9813,  1.7814,  1.3732,  1.3140,  0.8639,  0.5984,
         0.9579,  0.2819,  0.8540,  0.4793,  0.9094,  0.0571,  0.0477,  1.9376,
         0.7746,  2.1079,  0.0132, -0.1526,  0.9754,  0.8441,  0.8975,  1.0782,
         0.5601,  1.6650, -0.1205,  1.1416,  0.8226, -0.1978,  1.0215,  0.4177,
         2.5254,  0.4665,  1.7196,  1.0886,  0.7195,  0.9257,  1.0616,  1.6149,
         0.9089,  1.0541,  1.1820,  1.4939,  1.2233,  0.6872,  0.8997,  0.8643,
         1.6737,  0.8242,  0.3623,  0.9784, -0.0750,  0.3413,  1.4578,  1.5305,
         1.4815,  0.3577,  1.1922,  1.9440,  1.8509,  1.3041,  1.4050,  0.5241,
         0.7599,  1.3797,  1.0942,  0.3765,  1.2944,  0.3588,  0.8199,  0.5088,
         1.2942,  1.9484,  1.0883,  0.6772], device='cuda:1')"
2023-04-05 17:00,8.056271,0.0,"tensor(1, device='cuda:1')","tensor([ 0.6236,  0.8959,  0.7642, -0.1218,  0.3214,  1.5781,  2.3665,  1.4540,
         1.7034,  0.5790,  1.1218,  0.4029,  1.1353,  0.6854,  0.9351,  0.1520,
         1.2053,  1.6431,  1.4072,  0.6010,  1.0038,  0.6614,  1.1281,  1.1296,
         1.1062,  0.5508,  1.0198,  1.6083,  1.1860,  0.9587,  0.9917,  0.5850,
         1.1146,  0.5387,  0.7344,  0.2489,  0.8732,  0.4043,  0.0032,  1.7674,
         1.0691,  1.8524,  0.4611, -0.1477,  1.0078,  0.7744,  0.3712,  0.9734,
         0.6508,  1.5661,  0.1849,  1.3868,  0.7763,  0.2181,  0.9096,  0.7757,
         2.4015,  0.4744,  1.2506,  0.9061,  0.8277,  1.1541,  1.0258,  1.3201,
         0.7729,  1.2599,  1.1160,  1.2852,  1.1055,  0.8333,  1.2079,  1.0687,
         1.5019,  1.1719,  0.3713,  0.9877, -0.0663,  0.1570,  1.5832,  1.9701,
         1.5117,  0.0817,  1.2075,  2.0605,  1.8183,  1.4471,  1.2269,  0.1456,
         0.7582,  1.3909,  0.8678,  0.2546,  1.2264,  0.3495,  0.7005,  0.6472,
         1.3423,  1.7618,  1.2674,  0.6708], device='cuda:1')"
2023-04-05 18:00,12.248617,0.0,"tensor(1, device='cuda:1')","tensor([ 0.7218,  0.9872,  0.8659, -0.0372,  0.4544,  1.4605,  2.1949,  1.3981,
         1.5790,  0.5410,  1.2009,  0.5370,  0.9030,  0.6548,  1.0237,  0.1488,
         1.2062,  1.4702,  1.2203,  0.5615,  1.1943,  0.7141,  1.1016,  1.1347,
         1.0919,  0.5071,  0.8122,  1.4987,  1.1111,  0.8243,  1.0896,  0.6118,
         1.0249,  0.4539,  0.6712,  0.0889,  0.9494,  0.5785,  0.0123,  1.8167,
         1.1117,  1.7702,  0.6105, -0.1329,  0.9996,  0.8042,  0.1948,  0.9225,
         0.5894,  1.6374,  0.2754,  1.2448,  0.7016,  0.2230,  0.8093,  0.8315,
         2.2769,  0.4237,  1.3225,  0.6507,  0.7780,  1.1704,  1.0092,  1.2616,
         0.9053,  1.1849,  1.1128,  1.2210,  0.9689,  0.8875,  1.2607,  1.0710,
         1.4440,  1.2544,  0.3868,  0.9622,  0.0533,  0.2064,  1.4756,  1.8649,
         1.3960,  0.1586,  1.3191,  1.9580,  1.7984,  1.4889,  1.2256,  0.2174,
         0.7355,  1.1537,  0.8267,  0.3470,  1.2117,  0.3819,  0.7338,  0.6804,
         1.1971,  1.8395,  1.1577,  0.8225], device='cuda:1')"
2023-07-11 04:00,0.000000,0.0,"tensor(1, device='cuda:1')","tensor([ 0.6839,  0.9673,  0.8192, -0.1027,  0.4443,  1.5470,  2.2550,  1.4575,
         1.6303,  0.5674,  1.1630,  0.4724,  1.0305,  0.6446,  0.9925,  0.1442,
         1.2023,  1.5415,  1.3239,  0.6384,  1.1419,  0.7015,  1.0956,  1.1565,
         1.1105,  0.4876,  0.8821,  1.5467,  1.1725,  0.9133,  1.0342,  0.5781,
         1.0466,  0.4765,  0.7192,  0.1744,  0.8804,  0.4999, -0.0035,  1.7860,
         1.1029,  1.8659,  0.4774, -0.1354,  0.9841,  0.8088,  0.2938,  0.9701,
         0.5811,  1.6656,  0.2247,  1.3010,  0.7910,  0.1977,  0.8862,  0.8188,
         2.3905,  0.4496,  1.3242,  0.7547,  0.7929,  1.1606,  0.9626,  1.3457,
         0.8016,  1.2172,  1.1313,  1.3197,  1.0442,  0.8379,  1.1979,  1.0808,
         1.4957,  1.2014,  0.3742,  0.9855,  0.0218,  0.2201,  1.5058,  1.8793,
         1.4309,  0.1704,  1.3158,  2.0455,  1.8306,  1.4841,  1.2231,  0.1741,
         0.7563,  1.2747,  0.8101,  0.3351,  1.1773,  0.3918,  0.7380,  0.6345,
         1.2900,  1.8395,  1.2057,  0.7943], device='cuda:1')"
2023-07-11 05:00,0.006637,0.0,"tensor(1, device='cuda:1')","tensor([ 0.6839,  0.9673,  0.8192, -0.1027,  0.4443,  1.5470,  2.2550,  1.4575,
         1.6303,  0.5674,  1.1630,  0.4724,  1.0305,  0.6446,  0.9925,  0.1442,
         1.2023,  1.5415,  1.3239,  0.6384,  1.1419,  0.7015,  1.0956,  1.1565,
         1.1105,  0.4876,  0.8821,  1.5467,  1.1725,  0.9133,  1.0342,  0.5781,
         1.0466,  0.4765,  0.7192,  0.1744,  0.8804,  0.4999, -0.0035,  1.7860,
         1.1029,  1.8659,  0.4774, -0.1354,  0.9841,  0.8088,  0.2938,  0.9701,
         0.5811,  1.6656,  0.2247,  1.3010,  0.7910,  0.1977,  0.8862,  0.8188,
         2.3905,  0.4496,  1.3242,  0.7547,  0.7929,  1.1606,  0.9626,  1.3457,
         0.8016,  1.2172,  1.1313,  1.3197,  1.0442,  0.8379,  1.1979,  1.0808,
         1.4957,  1.2014,  0.3742,  0.9855,  0.0218,  0.2201,  1.5058,  1.8793,
         1.4309,  0.1704,  1.3158,  2.0455,  1.8306,  1.4841,  1.2231,  0.1741,
         0.7563,  1.2747,  0.8101,  0.3351,  1.1773,  0.3918,  0.7380,  0.6345,
         1.2900,  1.8395,  1.2057,  0.7943], device='cuda:1')"
2023-07-11 06:00,0.934577,0.0,"tensor(1, device='cuda:1')","tensor([ 0.6697,  0.9278,  0.8044, -0.1462,  0.3971,  1.5604,  2.2672,  1.4944,
         1.6454,  0.5712,  1.1759,  0.4466,  1.0651,  0.6338,  0.9824,  0.0796,
         1.2213,  1.5636,  1.4020,  0.6547,  1.1158,  0.6609,  1.0924,  1.1609,
         1.1133,  0.4840,  0.9267,  1.5634,  1.1805,  0.9248,  1.0046,  0.5699,
         1.0367,  0.4945,  0.7358,  0.1655,  0.8840,  0.4085, -0.0202,  1.8351,
         1.0836,  1.9000,  0.4663, -0.1404,  0.9868,  0.7919,  0.3175,  0.9975,
         0.5750,  1.6827,  0.1872,  1.3075,  0.8154,  0.1877,  0.9352,  0.8021,
         2.4600,  0.4285,  1.3034,  0.7929,  0.7813,  1.1702,  0.9346,  1.3949,
         0.8102,  1.2280,  1.1209,  1.3286,  1.0573,  0.8198,  1.2067,  1.1159,
         1.5250,  1.1787,  0.3447,  1.0090,  0.0144,  0.1886,  1.5297,  1.8831,
         1.4575,  0.1539,  1.2973,  2.0780,  1.8661,  1.5241,  1.2157,  0.1771,
         0.7713,  1.3292,  0.8147,  0.3333,  1.1824,  0.3919,  0.7313,  0.6321,
         1.3623,  1.8484,  1.2186,  0.7709], device='cuda:1')"
2023-07-11 07:00,2.651913,0.0,"tensor(1, device='cuda:1')","tensor([ 0.7051,  0.9505,  0.8509, -0.0727,  0.4078,  1.5085,  2.2466,  1.4681,
         1.6160,  0.5594,  1.1833,  0.4850,  0.9731,  0.6495,  1.0024,  0.0706,
         1.2365,  1.5316,  1.3215,  0.6103,  1.1666,  0.6718,  1.1056,  1.1646,
         1.1104,  0.4942,  0.8967,  1.5409,  1.1574,  0.8487,  1.0380,  0.5761,
         1.0266,  0.5063,  0.7073,  0.0998,  0.9100,  0.4628, -0.0372,  1.8722,
         1.0880,  1.8341,  0.5509, -0.1373,  1.0032,  0.7715,  0.2440,  0.9610,
         0.5780,  1.6686,  0.2245,  1.2832,  0.7811,  0.2196,  0.8868,  0.8221,
         2.4239,  0.4130,  1.2856,  0.7307,  0.7830,  1.1977,  0.9385,  1.3426,
         0.8749,  1.2124,  1.1017,  1.2649,  1.0071,  0.8554,  1.2836,  1.1139,
         1.4811,  1.2358,  0.3502,  0.9863,  0.0318,  0.1614,  1.5144,  1.9125,
         1.4459,  0.1413,  1.2981,  2.0450,  1.8703,  1.5336,  1.2164,  0.1897,
         0.7752,  1.2768,  0.8199,  0.3530,  1.1957,  0.3907,  0.7419,  0.6685,
         1.3031,  1.8532,  1.1948,  0.7714], device='cuda:1')"
2023-07-11 08:00,3.266251,0.5,"tensor(1, device='cuda:1')","tensor([ 0.6249,  0.9425,  0.8060, -0.0917,  0.4651,  1.6439,  2.3306,  1.5714,
         1.7136,  0.6054,  1.1466,  0.4113,  1.1417,  0.6195,  0.9392,  0.1005,
         1.1891,  1.6640,  1.4586,  0.7072,  1.0996,  0.6315,  1.1078,  1.1916,
         1.1439,  0.4359,  0.9813,  1.5754,  1.2558,  0.9607,  0.9642,  0.5512,
         1.0247,  0.5641,  0.7592,  0.1713,  0.8376,  0.4257, -0.0313,  1.8322,
         1.1027,  1.9802,  0.4376, -0.1446,  1.0196,  0.7907,  0.3940,  1.0646,
         0.5471,  1.7317,  0.1704,  1.3646,  0.8894,  0.1531,  1.0262,  0.8261,
         2.5740,  0.4509,  1.2268,  0.8762,  0.7580,  1.1627,  0.8510,  1.4705,
         0.7995,  1.2576,  1.0997,  1.3960,  1.1537,  0.7423,  1.1754,  1.1360,
         1.5614,  1.1676,  0.3106,  1.0505, -0.0054,  0.2117,  1.5477,  1.9652,
         1.4698,  0.1336,  1.3081,  2.1827,  1.8953,  1.5548,  1.2083,  0.1394,
         0.7747,  1.4660,  0.8169,  0.3316,  1.1409,  0.3989,  0.7421,  0.6358,
         1.4998,  1.8420,  1.2337,  0.7857], device='cuda:1')"
2023-07-11 09:00,51.261368,14.0,"tensor(1, device='cuda:1')","tensor([0.3848, 0.5707, 0.7022, 0.0039, 0.4345, 1.3103, 1.7907, 0.7766, 1.2253,
        0.5239, 0.9043, 0.3319, 1.0230, 0.4272, 0.8133, 0.3567, 0.7285, 1.3113,
        1.0713, 0.4548, 0.8413, 0.6053, 1.1101, 1.1294, 1.0203, 0.3663, 0.7398,
        1.2170, 1.0481, 0.9256, 0.7667, 0.5472, 0.8978, 0.4620, 0.6258, 0.3758,
        0.6958, 0.3933, 0.1242, 1.4641, 0.9159, 1.4591, 0.2181, 0.0778, 0.9010,
        0.5871, 0.6111, 0.8613, 0.3912, 1.3045, 0.0330, 1.0296, 0.6679, 0.0250,
        0.7503, 0.5902, 1.8317, 0.4654, 1.2466, 0.7163, 0.7323, 0.7387, 0.8742,
        1.0901, 0.7481, 0.8473, 1.0173, 0.9739, 0.9826, 0.6701, 0.9636, 0.3973,
        0.9318, 0.7138, 0.3403, 0.8056, 0.0928, 0.1055, 1.3157, 1.5591, 1.3702,
        0.2713, 0.9873, 1.6695, 1.3700, 0.8692, 1.1936, 0.0309, 0.6626, 1.3352,
        0.7765, 0.4780, 0.9335, 0.1112, 0.6649, 0.5260, 0.6826, 1.6200, 0.9799,
        0.4159], device='cuda:1')"
2023-07-11 10:00,76.901077,2.0,"tensor(1, device='cuda:1')","tensor([ 0.6330,  0.8199,  0.6471, -0.1478,  0.4119,  1.2699,  1.9626,  1.1070,
         1.4861,  0.5287,  0.7413,  0.4359,  1.1055,  0.7669,  0.6659,  0.0714,
         1.1319,  1.1565,  1.2164,  0.4016,  0.5647,  0.7867,  1.0296,  1.0571,
         0.8585,  0.5471,  1.0718,  1.7479,  1.0923,  1.2143,  0.8973,  0.5869,
         1.0530,  0.4578,  0.6788,  0.5606,  0.6194,  0.3678,  0.0733,  1.0956,
         0.7931,  1.6323, -0.1878, -0.1495,  0.7884,  0.5610,  0.6322,  0.7849,
         0.5896,  1.1504,  0.1231,  1.1607,  0.4794,  0.0751,  0.6728,  0.4028,
         1.7556,  0.5504,  1.2655,  0.9900,  0.7612,  0.9479,  1.1160,  1.0351,
         0.7273,  0.9496,  0.9721,  1.3010,  1.1318,  0.4582,  0.7553,  0.4960,
         1.0791,  0.7596,  0.6256,  0.7625, -0.2999,  0.2833,  1.2220,  1.3701,
         1.4050,  0.3518,  0.8283,  1.8102,  1.4127,  0.8338,  1.2901,  0.2521,
         0.6091,  1.1736,  0.8112,  0.1939,  1.1379,  0.2589,  0.4942,  0.3470,
         0.8299,  1.3825,  1.2258,  0.3741], device='cuda:1')"
2023-07-11 11:00,128.585464,0.0,"tensor(1, device='cuda:1')","tensor([ 9.7112e-01,  4.9987e-01,  1.6399e+00,  1.0434e-03,  8.1974e-01,
         6.0907e-01,  9.0714e-01,  2.5866e-01,  1.1840e+00, -3.0206e-02,
         9.7239e-01,  1.0709e+00,  4.9157e-01,  6.4144e-01,  2.0732e-01,
         3.3101e-01,  1.4449e+00,  2.3285e-01,  2.6934e-01,  1.3450e+00,
        -3.0981e-01,  9.7944e-02,  2.8238e-01,  1.1510e+00,  7.1487e-01,
         1.6720e-01,  8.7642e-01,  1.8560e-02,  3.3529e-01,  9.6250e-01,
        -4.2059e-01,  1.1253e+00,  1.1346e+00,  2.5821e-01,  1.0855e+00,
         2.1967e-01,  3.5834e-01, -6.2934e-01,  1.2147e+00,  2.1071e+00,
        -2.1178e-01,  9.6598e-01,  2.9863e-02,  5.3915e-01,  5.2375e-01,
         2.9189e-01, -1.7113e-01,  1.3809e+00,  9.7831e-01,  1.7794e-02,
         1.6945e-01, -1.2096e-01,  1.2413e-01,  1.2104e+00, -1.1187e-01,
         5.1649e-01,  1.9324e+00,  9.1270e-01,  1.2263e-01,  1.3118e+00,
         6.9489e-02,  1.7734e-02, -2.9135e-01,  1.7965e+00,  4.8692e-01,
        -2.5809e-01,  2.4215e-01,  1.6343e+00, -7.4723e-01,  2.9629e-01,
         1.4870e-01,  2.2692e+00,  8.1071e-01,  1.8061e+00,  3.2798e-01,
         1.1481e+00, -1.4373e-02,  6.4335e-01,  1.2266e+00,  6.7326e-01,
         6.8314e-01, -4.8826e-02, -1.5565e-01,  3.6405e-01,  9.0706e-01,
         3.3951e-01,  1.2293e+00,  3.8952e-01,  5.8259e-01,  7.1812e-01,
         1.0204e+00,  7.2443e-01,  8.6666e-01,  6.6110e-01, -4.5395e-01,
         9.7865e-02, -1.3978e-01,  6.8032e-01,  1.8116e+00,  1.1347e+00],
       device='cuda:1')"
2023-07-11 12:00,109.328690,0.0,"tensor(1, device='cuda:1')","tensor([ 0.4135,  0.4234,  1.2128,  0.4070,  0.6360,  0.3840,  0.6040,  0.2164,
         0.9415, -0.2290,  0.4605,  0.6961,  0.2712,  0.5975,  0.2975,  0.4442,
         0.9614,  0.6337, -0.0053,  1.0053, -0.2676,  0.0373,  0.2801,  0.9109,
         0.2572,  0.2925,  0.7639,  0.0832,  0.3900,  0.6264, -0.0957,  1.0624,
         0.9514,  0.0749,  0.6752, -0.3899,  0.1523, -0.3454,  1.1764,  1.1636,
        -0.4073,  0.5292,  0.0220,  0.5075,  0.4288,  0.0561, -0.3701,  1.1775,
         0.6952, -0.4208,  0.3504, -0.0990, -0.0748,  0.7167, -0.4171,  0.4689,
         1.6118,  0.5778,  0.3846,  0.7427, -0.0727,  0.0972, -0.1819,  1.0548,
         0.4255, -0.6604, -0.2668,  0.7528, -0.5596,  0.3677, -0.0620,  1.7062,
         0.7011,  1.2102, -0.1341,  0.8333,  0.2001,  0.8321,  0.9111,  0.5520,
         0.5279, -0.1216, -0.0646,  0.3771,  0.5571, -0.2477,  0.5708, -0.0483,
         0.4236,  0.4790,  0.7327,  0.7300,  0.4418,  0.6391, -0.1335, -0.1795,
        -0.2675,  0.0226,  1.1315,  0.5515], device='cuda:1')"
